dlga_tavernkeeper_supplies_1:close_window|좋군.
dlga_tavernkeeper_supplies_1:tavernkeeper_pretalk|다음에.
dlga_tavernkeeper_talk:close_window|가봐야겠군.
dlga_start:quigfen_intro|만나서 반갑습니다, {reg63?경:부인}께서는 절 알아야 하실 분인듯 합니다.
dlga_start:quest_offered|당신은 놀도르와 친구가 되고 싶은것으로 보이는군요. 그러나 당신이 놀도르의 믿음을 얻기 위해서는 당신의 좋은 의도를 그들에게 증명해야 합니다. 지금 라리아 숲에는 놀도르 정찰대를 공격하고 그들의 숨겨진 성체를 찾는 자투 군대가 배회하고 있습니다. 만약 당신이 자투군대를 지워버린다면 놀도르는 당신에게 큰 빚을 지게될 겁니다. 어떻게 하시겠습니까?
dlga_start:response_success| 숲에 있는 나의 친구가 말해주기를 당신이 자투를 지도에서 지워버렸다고 하더군요. 3000디나르의 보상 뿐만 아니라 당신은 라리아 숲 속 호수의 북쪽 기슭에 있는 놀도르의 숨겨진 성, 엘라크라이에 출입할수 있는 권한을 얻게 됩니다.
dlga_response_success:quigfen_process_1| 내가 도움이 되었다니 기쁘군. 반드시 성을 찾아가 볼 것이다.
dlga_quest_offered:quest_taken|아주 좋군. 자투 군대 따위 쳐부술 것이다.
dlga_quest_taken:close_window| 아주 좋아요. 놀도르가 감사의 표현을 독특하게 하는것을 기억해 두십시오.
dlga_quest_offered:quigfen_process_1| 미안하군. 지금은 시간이 없어서....
dlga_start:quigfen_response_1|환영합니다 나리. 지난번 만남 이후 잘 지내셨기를 바랍니다.
dlga_quigfen_intro:quigfen_intro_2|당신은 왠지 이 자리에 어울리지 않는다는 느낌이 드는군. 당신은 누구고 직업은 무엇이지?
dlga_quigfen_response_1:quigfen_process_1|확실히 쿠이그펜이군. 물어봐 줘서 고마워. ^사업논의를 위해 왔지.
dlga_quigfen_intro_2:quigfen_intro_3_talk| 나는 요점만 말하는 걸 좋아하지. ^나는 쿠이그펜이라고 불리는 사람입니다. 뭐 당신의 귀에는 이상한 이름으로 들리겠지만요. 내가 누구나구요? 음, 나는... 일종의 상인입니다. 당신들의 말로 하자면 브로커 정도가 되겠군요. 나는 여기서 놀도르의 상품을 팔고있습니다. 놀도르에 우호적이고 그들의 용품을 좋아하는 사람들에게 말이지요. 나는 무기, 갑옷, 그리고 다양한 장신구를 판매하고 있습니다. 때로는 놀도르 순찰자들을 다양한 부대에 소개하는 중개인 역할을 하고 있지요. 내 생각에는 내가 당신이 흥미를 가질만한 것을 가지고 있는거 같군요.
dlga_quigfen_intro_3_talk:quigfen_process_1|음... 아주 흥미롭군. 더 말해 보시오.
dlga_quigfen_process_1:quigfen_process_2|기억해두시오. 당신이 그들과 사업을 하고 싶으시다면 놀도르와 좋은 관계를 유지하고 있어야된다는 것을.. 나는 당신에게 2가지 제안이 있소. 첫 번째 제안은 놀도르 장비를 나에게서 사는 것이고. 두 번째는 놀도르 모험가를 당신의 편으로 고용해 이 땅을 통일하고 어둠의 세력을 몰아내는 것이오.
dlga_quigfen_process_2:start|그 일에 대해 다시 말해주시오.
dlga_quigfen_process_2:quigfen_arms|나는 '놀도르 갑옷과 무기'에 관심이 있소.
dlga_quigfen_process_2:quigfen_warrior|나는 '놀도르 전사'를 고용하고 싶소.
dlga_quigfen_process_2:quigfen_intro_2|더 할말이 있는거요?
dlga_quigfen_process_2:close_window|없소.. 나는 지금 떠날것이니. 나중에 또 봅시다.
dlga_quigfen_arms:quigfen_process_2|아직은 당신에게 놀도르의 아이템을 팔 수 있을정도의 신뢰관계가 형성되지 않은 것 같군요. 가서 그들과의 관계를 좋게한 뒤에 돌아오시오. 그러면 당신과 사업을 해 볼 수 있을거 같군요. 
dlga_quigfen_arms:quigfen_ending_trade|아주 좋아요, {reg63?나리:부인}. '놀도르 상점'에 오신것을 환영합니다.. 
dlga_quigfen_arms:quigfen_arms_gem|좋습니다, {reg63?나리:부인}, 상점을 열 수 있는 드래곤의 눈물을 가지고 있습니까?
dlga_quigfen_arms_gem:quigfen_arms|여기 있소.
dlga_quigfen_arms_gem:quigfen_process_1|아니, 없군.
dlga_quigfen_warrior:quigfen_process_2|음.. 놀도르인들이 당신의 지휘를 받기에는, 신뢰가 부족하군요. 그들과의 관계를 좀 더 회복하고 오시길 바랍니다. 그러면 엘프 전사들이 당신에게 합류할 수 있을 것이오. 
dlga_quigfen_warrior:quigfen_warrior_gem| 아주 좋아요, {reg63?나리:부인}. 당신과 함께하기 위해 엘프들의 마음을 흔들만한 드래곤의 눈물을 가지고 있나요? 혹은 놀도르의 희귀한 도자기는요? (놀도르 무역품)
dlga_quigfen_warrior_gem:quigfen_warrior_choose| 그래, 여기 쿠알리스 보석이 있네. (부대 내 빈 자리 {reg34}명)
dlga_quigfen_warrior_gem:quigfen_warrior_choose.1| 그래, 여기 쿠알리스 보석과 아름다운 꽃병이 있네. (부대 내 빈 자리 {reg34}명)
dlga_quigfen_warrior_gem:close_window|그래. 하지만 지금은 당신과 거래하고 싶지 않군.
dlga_quigfen_warrior_gem:close_window.1|그래. 하지만 지금은 당신과 거래하고 싶지 않군.
dlga_quigfen_warrior_gem:close_window.2|아니, 없군.
dlga_quigfen_warrior_choose:quigfen_warrior_select|아주 좋아요. 자 이제 아래의 선택지 중에 고르세요.
dlga_quigfen_warrior_choose:close_window|아주 좋아요, 하지만.. 당신의 부대에 빈 자리가 없군요.
dlga_quigfen_warrior_select:quigfen_ending_trade| {reg35}명의 놀도르 전사
dlga_quigfen_warrior_select:quigfen_ending_trade.1| {reg36}명의 놀도르 순찰자
dlga_quigfen_warrior_select:quigfen_ending_trade.2| {reg37}명의 놀도르 여성 순찰자
dlga_quigfen_warrior_select:quigfen_ending_trade.3| {reg38}명의 놀도르 귀족
dlga_quigfen_warrior_select:quigfen_ending_trade.4| {reg39}명의 놀도르 황혼의 기사
dlga_quigfen_ending_trade:quigfen_process_2|아주 좋군요. 나리, 더 필요한건 없으십니까? ?
dlga_start:ransom_broker_intro|만나서 반갑습니다, {reg63?나리:부인}.^{reg63?나리:부인}께 잠시 제 소개를 해도 되겠습니까?
dlga_ransom_broker_intro:ransom_broker_intro_2|왜지?
dlga_ransom_broker_intro:ransom_broker_pretalk|아, 당신같은 사람들은 이미 만나 보았소. 굳이 소개하지 않아도 돼.
dlga_ransom_broker_intro_2:ransom_broker_info_talk|저는 '붉은형제단'과 협업하여 전쟁 노예가 된 불쌍한 사람들을 중개하는 사람입니다. 연안의 노예 시장에서 노예를 사서 내륙의 도시에 있는 그들의 가족들에게 돌려보내줍니다. 물론 그 가족들은 저에게 대가를 지불해야겠지요. 저와 동종업계에 있는 사람들 중에는 직접 인간 사냥을 하여 노예를 직접 만드는 부류도 있지만, 그런 부류는 위험하지요. 다른 사람도 스스로도. 저는 그런 위험을 안고 살아가고 싶지는 않습니다. 어쨋든 제가 보기에 {reg63?나리:부인}께서는 거래할 포로가 있어 보이시는군요. ^^추가로, 우리가 고용한 용병들 중 일부를 살 수도 있습니다. 
dlga_ransom_broker_info_talk:ransom_broker_families|만약 그들의 가족이 몸값을 치를 수 없다면?
dlga_ransom_broker_families:ransom_broker_info_talk|오, 그럼 그들을 갤리선에서 굴리면서 들은 어느 정도 마음이 따뜻해지는 이야기를 해주겠소. 당신은 한 농부가 그의 축사에서 어떤 종류의 보물을 파냈다는 것이나, 그의 사촌을 설득시켜서 적절한 동기를 불어 일으킨 것에 대해서 놀랄 것이오! 그리고 만약 끝내 재산을 들고 나타나지 않는다면, 항상 노예선에 실릴 노예들을 찾는 노예상인들이 기다리고 있소. 아시다시피, 빈털털이는 기적을 일으키지 못 한다오.
dlga_ransom_broker_info_talk:ransom_broker_prices|어떻게 포로를 구할 수 있지?
dlga_ransom_broker_prices:ransom_broker_info_talk|그건 다양하오. 내가 포로를 보는데 안목이 있소. 한 사람에 대해서 알 수 있는 많은 사소한 것들이 있는데, 당신이 그가 굶주리면서 자는지, 아니면 매일 저녁 부드러운 덤플링과 거위고기를 먹는지 알 수 있소. 진짜 돈은 지배층에서 온다오, 그리고 만약 내 일을 하고 싶으면 펜도르에 정착하는 모든 가족에 대해서 알 것이오. 그들의 영지, 유산, 친자식과 사생아, 그리고 상인에 대한 신뢰와 같은 것들 말이오.
dlga_ransom_broker_info_talk:ransom_broker_ransom_me|내가 잡은 포로가 있다면 그들을 살 수 있겠소?
dlga_ransom_broker_ransom_me:ransom_broker_info_talk|물론입니다. 전 모든 펜도르의 세력을 환영합니다. 이렇게 말할 수 있는 사람은 얼마없어요! 항상 어느 곳에 많은 디나르를 묻는지 잘 알아두세요, 그러면 충성스러운 하인이 서둘러 찾을 겁니다.
dlga_ransom_broker_info_talk:ransom_broker_pretalk|알고 싶은 건 전부 알았어.
dlga_start:ransom_broker_talk|반갑습니다. 포로를 가지고 계신다면 제가 기쁘게 사겠습니다.
dlga_ransom_broker_pretalk:ransom_broker_talk|아무튼, 포로를 가지고 계신다면 제가 기쁘게 사겠습니다.
dlga_ransom_broker_talk:ransom_broker_rumors|다른 흥미로운 소문들은 없소? [10 디나르를 지불]
dlga_ransom_broker_rumors:ransom_broker_post_rumor_bonus|{s3} ^^ -- 당신의 흥미를 끌만한 추가적인 정보를 가지고 있습니다. --
dlga_ransom_broker_rumors:ransom_broker_post_rumor|{s3}
dlga_ransom_broker_post_rumor_bonus:ransom_broker_post_rumor_bonus_troops|글쎄, 어떤 것이지?
dlga_ransom_broker_post_rumor_bonus:close_window|아니, 난 지금 가봐야 겠어.
dlga_ransom_broker_post_rumor_bonus_troops:ransom_broker_post_rumor_bonus_troop_response|{s3} 
dlga_ransom_broker_post_rumor_bonus_troop_response:close_window|좋아, 여기 {reg41}디나르가 있네. 그러면 내가 이들을 데리고 가겠네.
dlga_ransom_broker_post_rumor_bonus_troop_response:close_window.1|{s3}
dlga_ransom_broker_post_rumor:ransom_broker_pretalk|매우 좋군, 고맙네.
dlga_ransom_broker_talk:ransom_broker_sell_prisoners|그러면 당신 지갑을 가져오는 게 좋을 것이오. 내겐 팔아넘길 포로가 있거든.
dlga_ransom_broker_talk:ransom_broker_sell_prisoners_all|나는 내 포로들을 모두 팔고 싶다네
dlga_ransom_broker_talk:ransom_broker_intro_2|당신에 대해서 다시 말해주시오.
dlga_ransom_broker_talk:ransom_broker_ransom_companion|내 동료의 몸값을 치르고 싶소.
dlga_ransom_broker_ransom_companion:ransom_broker_ransom_companion_choose|누구의 몸값을 원하십니까?
dlga_ransom_broker_ransom_companion_choose:ransom_broker_ransom_companion_name_sum|{s4}
dlga_ransom_broker_ransom_companion_choose:ransom_broker_pretalk|신경쓰지 마시오.
dlga_ransom_broker_ransom_companion_name_sum:ransom_broker_ransom_companion_verify|한번 확인해보죠, 이게... 좋아. 당신의 친구는 {s7}에 있는 던전에 잡혀있다. 흥미롭군! 그 아래 사는 쥐들은 마스티프처럼 커다란 놈들이라고 들었던게 기억나는군. 친구의 몸값, 내 수고비, 기타부대비용을 계산한 매우 합리적인 {reg5} 디나르만 지불하면 we can arrange it so that {s5}가 다시한번 {reg4?그녀:그}의 자유를 즐길 수 있도록 해줄게, 어때?
dlga_ransom_broker_ransom_companion_verify:ransom_broker_ransom_companion_accept|여기 몸값을 받으시오.
dlga_ransom_broker_ransom_companion_verify:ransom_broker_ransom_companion_refuse|아직은 그 돈을 마련할 수 없군요.
dlga_ransom_broker_ransom_companion_accept:ransom_broker_talk|멋지군요! 제 생각에는 몇 일 안에 당신은 밝은 빛 아래서 눈을 깜박이며 의심의 여지없이 감사하며 당신에게 합류하는 {s5}을(를) 보게 될겁니다! 그외에 제가 더 도와 드릴것이 있을까요?
dlga_ransom_broker_ransom_companion_refuse:ransom_broker_talk|물론, 그렇겠죠... 그들이 쥐에 대해서 말하는건 신경쓰지 마세요. 그런데 -- 저도 사실은 칡흑 같이 어두워 직접 보지는 못했습니다. 어쨋든, 저는 {s5}이(가) 이처럼 중요한 지출을 당신이 왜 꺼리는지 이해해줄꺼라 믿습니다. 그럼... 더 필요한건 없으시죠?
dlga_ransom_broker_talk:ransom_broker_common_mercenaries_1|네가 말한 용병들?
dlga_ransom_broker_common_mercenaries_1:close_window|정말로, 내가 접촉하고 있는 용병들은 큰 보수를 위해 일할 것이다. 안타깝게도, 당신의 파티에 빈자리가 없습니다.
dlga_ransom_broker_common_mercenaries_1:ransom_broker_common_mercenaries_2|그렇네 ^^그래, 그렇군. 음... 혹시 금괴를 가지고 있니? 만약 그렇다면, 내가 그걸 잘 쓸 수 있거든.. 금괴로 내가 아는 용병대장을 설득할 수 있을거야. 그들이 가진 최고의 병사들을 고용할 수도 있겠지, 그러나 가격은 꽤 비쌀꺼라구.
dlga_ransom_broker_common_mercenaries_2:ransom_broker_common_mercenaries_3|공교롭게도 그렇네. [금괴를 건네 준다]
dlga_ransom_broker_common_mercenaries_2:ransom_broker_common_mercenaries_3.1|지금은 금괴가 없는걸 [거짓말]
dlga_ransom_broker_common_mercenaries_2:close_window|나는 금괴를 가지고 있어. 하지만 지금은 그것을 사용하고 싶지않아. 안녕.
dlga_ransom_broker_common_mercenaries_2:ransom_broker_common_mercenaries_3.2|아니, 나한테 금괴가 하나도 없어. 네가 얘기했던 용병들에 대해서만 얘기하자.
dlga_ransom_broker_common_mercenaries_2:close_window.1|가야봐야겠어. 안녕.
dlga_ransom_broker_common_mercenaries_3:ransom_broker_common_mercenaries_4| {reg43} 디나르의 가격으로 고용하려한 {reg45?{reg34} 남자들:남자}와 만났던 나의 용병대장과 접촉했다.
dlga_ransom_broker_common_mercenaries_4:close_window|이 거래는 공정하다. 여기 {reg43} 디나르. 그들이 나를 도시밖에서 만나게 해줘.
dlga_ransom_broker_common_mercenaries_4:close_window.1|이것은 공정한 거래지만 이렇게 많은 돈을 허비하고 싶지 않아. 안녕.
dlga_ransom_broker_common_mercenaries_4:close_window.2|그건 너무 심해요! 안녕.
dlga_ransom_broker_talk:ransom_broker_special|더 필요한 건 없으세요?
dlga_ransom_broker_special:ransom_broker_special_1|내 관리하에 있던 자들의 옷을 모으고 있지요. 대부분은 해지고 색이 바랬지만, 그 중에 불행하게 팔려온 귀부인이 건넨 것도 있습니다. 
dlga_ransom_broker_special_1:ransom_broker_special_2|사실 나는 내 여자에게 줄 선물을 찾고 있어. 당신이 가지고 있는 것을 보여 주세요.
dlga_ransom_broker_special_1:close_window|다음에.
dlga_ransom_broker_special_2:ransom_broker_special_3|뒤에 있어요 절 따라오세요.
dlga_ransom_broker_special_3:ransom_broker_talk|또 다른건?
dlga_ransom_broker_talk:close_window|지금은 아니오. 잘 계시오.
dlga_ransom_broker_sell_prisoners:ransom_broker_sell_prisoners_2|어디 한번 봅시다...
dlga_ransom_broker_sell_prisoners_all:ransom_broker_sell_prisoners_2|어디 한번 봅시다...
dlga_ransom_broker_sell_prisoners_2:close_window|전 여기서 조금 더 머무를 계획입니다. 만약 포로를 팔고 싶으시면 찾아주십시요. 좋은 값을 쳐드리죠.
dlga_start:tavern_background_talk|반가워요, 친구. 당신은 절 알아야 하는 {reg63?남자분:여자분} 같군요. 전 펜도르 전역을 넘나들며 자주 여행을 다니고 있습니다, 귀를 열어둬서 유용한 정보를 얻을 수 있는 재미를 놓치지 마시죠.^^ {s9} 
dlga_tavern_background_talk:tavern_traveler_rumors_end1|좋아, 내가 이 두 명의 현상금 사냥꾼들을 데려가도록 하지.
dlga_tavern_background_talk:tavern_traveler_rumors_end1.1|아니, 난 그럴 필요를 느끼지 못하겠네. 아무튼 고맙군.
dlga_tavern_background_talk:tavern_traveler_rumors_end1.2|친절하게 알려주어서 고맙네. 나는 돌아와서 일에 대해 물어볼지도 모르겠어.
dlga_tavern_background_talk:tavern_traveler_rumors_end1.3|친절하게 알려주어 고맙네. 그건 정말 좋은 소식이군!
dlga_tavern_background_talk:tavern_traveler_rumors_end1.4|그것에 대해 말해주어 고맙네. 지금 바로 가봐야겠군.
dlga_tavern_background_talk:tavern_traveler_rumors_end1.5|좋아, 돈은 여기 있네. 난 당신이 침묵을 지키리라 믿겠어. (30 디나르를 지불해야 합니다.)
dlga_tavern_background_talk:tavern_traveler_rumors_end1.6|난 당신에게 아무것도 주지 않을 것이네. 잘 있게나.
dlga_tavern_background_talk:tavern_traveler_rumors_end1.7|그것을 알게 되어 좋군. 난 가봐야겠네. 잘 있게.
dlga_start:tavern_traveler_talk|반갑습니다, 친구여. 당신은 저를 잘 알고있는 부류의 {reg63? 남자 : 사람}처럼 보입니다. 전 펜도르 전역을 여행하며 유용한 정보를 얻을 수 있도록 귀를 열고 다니죠. 아마 당신에게도 꽤나 유용할 정보를 가지고 있을 겁니다. {s9}
dlga_start:tavern_traveler_lost_companion_thanks|반갑습니다, {playername}. 몇 일전 {s11}의 선술집에서 당신 동료인 {s10}를 보았소. 당신이 찾는 것 같아 말해주는 것이오.
dlga_tavern_traveler_lost_companion_thanks:tavern_traveler_pretalk|고맙소. 그곳에 가서 {reg3?그녀:그}를 찾아보리다.
dlga_tavern_traveler_lost_companion_thanks:tavern_traveler_pretalk.1|고맙소, 그렇지만 너무 신경쓰지 않으셔도 되오.
dlga_start:tavern_traveler_talk.1|반갑습니다, {playername}.
dlga_tavern_traveler_pretalk:tavern_traveler_talk|네?
dlga_tavern_traveler_talk:tavern_traveler_tell_kingdoms|세상이 어떻게 돌아가는지 말해주겠는가?
dlga_tavern_traveler_tell_kingdoms:tavern_traveler_tell_kingdoms_2|펜도르는 분할 된 채 여러 왕들이 경쟁하고 있죠. 이웃끼리는 평화롭지 않고, 서로 칼을 겨누며 살고 있습니다. 따라서 이 땅 위에는 잠시도 피가 마를 날이 없지요. 음.. 당신 같은 모험자에게는 오히려 좋을 지도요. 재주와 운이 있다면, 이 땅에서 당신의 이름을 날릴 수 있고, 거대한 재산과 힘을 가질 수도 있겠죠. "기회"는 언제든지 있고 그 보상으로 당신의 목숨을 걸어야 하겠죠.
dlga_tavern_traveler_tell_kingdoms_2:tavern_traveler_tell_kingdoms_3|나에게 기회에 대해서 더 말해보시오.
dlga_tavern_traveler_tell_kingdoms_2:close_window|고맙소, 알고 싶은 건 모두 알았소.
dlga_tavern_traveler_tell_kingdoms_3:tavern_traveler_tell_kingdoms_4|음.. 그쪽은 제가 말하려는 건 다 아는 듯 싶군요. 이미 잘하고 있잖소.
dlga_tavern_traveler_tell_kingdoms_3:tavern_traveler_tell_kingdoms_4a|왕국들은 전쟁에 참가하는 용병에게 후한 지원금을 주려고 하고 있소. 전투에 대한 경험이 있었다면 용병계약에 대한 이야기를 영주 한분에게 가서 알아보시오. 그러나 왕의 신하가 되어야지 진정한 보상을 받을 것이오. 신하는 자신의 마을을 가질수 있고 성이나 도시를 가질 수 있소, 이러한 자산에 대한 세금을 매겨서 부자가 된다오. 보통, 자신의 땅을 귀족만이 그렇게 될 수가 있지만, 이 전쟁시기에서는 왕조차도 전쟁터에서 뛰어난 사람도 함부로 받아들이지 않습니다. 가신이 되면 왕은 {reg63?그:그녀}에게 땅을 수여하지요.
dlga_tavern_traveler_tell_kingdoms_4a:tavern_traveler_tell_kingdoms_4|모험가가 펜도르 왕에 대한 충성을 포기하고 자신을 왕이라 선언하고 자기 고유의 땅을 갖는 것은 그리 드문 일은 아닙니다. 이건 어려운 길이며, 조상때부터 이 땅에서 고귀했던 귀족들은, 갑작스럽게 군주랍시고 나타나는 것을 달가워 하지 않습니다. 그런 지배자는 그들의 정통성을 확립하는데 매우 조심스러울 필요가 있습니다. 그렇지 않으면 사방에서 공격을 받을 것입니다.
dlga_tavern_traveler_tell_kingdoms_4:tavern_traveler_tell_kingdoms_5|당신과 같은 모험가에게 현재 왕의 라이벌에게 충성을 서약하는 것은 좀 더 쉬운 방법일 수 있습니다. 펜도르에는 많은 왕위 요구자들이 있습니다. 그들은 정당한 왕가에서 태어났지만, 자기가 현재 왕보다 더 훌륭한 왕권을 가지고 있다고 말하며 떠돌아다니고 문제를 일으킵니다. 만약 이들이 지지자들을 찾는다면, 그들은 내전을 쉽게 일으키고 언젠가 왕도 교체할 수 있을 것입니다.
dlga_tavern_traveler_tell_kingdoms_5:tavern_traveler_tell_kingdoms_6|흥미롭군. 어딜가면 왕위 주장자들을 만날 수 있소?
dlga_tavern_traveler_tell_kingdoms_5:close_window|이미 충분히 들었던 이야기 같군요. 감사합니다.
dlga_tavern_traveler_tell_kingdoms_6:tavern_traveler_pretalk|왕위 주장자들의 인생은 물론 자신의 왕국에서는 위험할 것입니다. 그래서 그들은 주로 라이벌 왕국에 머물면서 후원자를 기르고 그들의 주장을 옹호해줄 누군가를 찾길 원합니다. 저는 보통 그들 몇몇의 소식을 듣고 있으며 당신에게 그들의 위치를 어느정도 정확하게 말해 줄 수 있을 것입니다. 하지만 물론, 그런 서비스에 대해 약간의 무언가를 요구할 것입니다.
dlga_tavern_traveler_talk:tavern_traveler_pretender_location|나는 왕위 주장자의 위치를 알고 싶소.
dlga_tavern_traveler_pretender_location:tavern_traveler_pretender_location_ask|누구의 위치를 알고 싶은가요?
dlga_tavern_traveler_pretender_location_ask:tavern_traveler_pretender_location_ask_2|{s11}
dlga_tavern_traveler_pretender_location_ask:tavern_traveler_pretalk|아무것도 아니오.
dlga_tavern_traveler_pretender_location_ask_2:tavern_traveler_pretender_location_ask_money|작은 보답만 해주신다면, 얼마든지 알려 드리겠습니다, 30 디나르만 주십시오.
dlga_tavern_traveler_pretender_location_ask_money:tavern_traveler_pretender_location_tell|알겠소. 여기 30 디나르 받으시오.
dlga_tavern_traveler_pretender_location_ask_money:tavern_traveler_pretalk|생각없소.
dlga_tavern_traveler_pretender_location_tell:tavern_traveler_pretalk|{s15}는 지금쯤 {s11}에 있을 겁니다.
dlga_tavern_traveler_talk:tavern_traveler_rumors|여행중에 당신이 얻은 새로운 뉴스가 있소? [10 디나르를 지불]
dlga_tavern_traveler_rumors:trav_post_rumor|{s3} 
dlga_tavern_traveler_rumors:trav_post_rumor_bonus|{s3} ^^ 당신의 흥미를 끌만한 추가적인 정보를 가지고 있습니다.
dlga_trav_post_rumor_bonus:trav_post_rumor_bonus_offer|글쎄, 그것이 무엇이오?
dlga_trav_post_rumor_bonus:tavern_traveler_rumors_end1|아니, 이미 충분히 들었네.
dlga_trav_post_rumor_bonus_offer:trav_post_rumor_bonus_offer_reply|{s3}
dlga_trav_post_rumor_bonus_offer_reply:close_window|좋아, 그렇다면 200 디나르를 주지.
dlga_trav_post_rumor_bonus_offer_reply:tavern_traveler_talk|괞찮네, 지금은 좋지않아.
dlga_trav_post_rumor:tavern_traveler_rumors_end1|고맙소, 그것은 흥미롭군.
dlga_tavern_traveler_rumors_end1:tavern_traveler_talk|제가 도와드릴 것이 또 있습니까?
dlga_tavern_traveler_talk:tavern_traveler_healer_start|혹시 치료사가 필요한 사람이 있소?
dlga_tavern_traveler_healer_start:tavern_traveler_pretalk|아니, 지금은 아닐세.
dlga_tavern_traveler_healer_start:tavern_traveler_medic_accept|{s9}
dlga_tavern_traveler_medic_accept:tavern_traveler_pretalk|매우 좋군. 아마도 나중에...
dlga_tavern_traveler_medic_accept:close_window|내게 환자를 보여주시오...
dlga_tavern_traveler_talk:tavern_traveler_companion_location|나는 헤어진 동료의 행방을 찾고 있소...
dlga_tavern_traveler_companion_location:tavern_traveler_companion_location_ask|아마도 제가 당신을 도울 수 있을 겁니다. 누굴 찾으시는거죠?
dlga_tavern_traveler_companion_location_ask:tavern_traveler_companion_location_ask_2|{s11}
dlga_tavern_traveler_companion_location_ask:tavern_traveler_pretalk|아무것도 아니오.
dlga_tavern_traveler_companion_location_ask_2:tavern_traveler_companion_location_ask_money|아마도 제가 {s15}이(가) 어디에 있는지 아는 것 같습니다. 30 디나르만 주시면 알려 드리겠습니다.
dlga_tavern_traveler_companion_location_ask_money:tavern_traveler_companion_location_tell|알겠네. 자, 받게. (30 디나르 감소)
dlga_tavern_traveler_companion_location_ask_money:tavern_traveler_pretalk|아무것도 아니오.
dlga_tavern_traveler_companion_location_tell:tavern_traveler_pretalk|{s15}는(은) 어렵지 않죠, {s11}에 있습니다.
dlga_tavern_traveler_talk:tavern_traveler_peddler_location|난 특별한 상인들을 찾고있네...
dlga_tavern_traveler_peddler_location:tavern_traveler_peddler_location_ask|제가 도울수 있을겁니다.누굴 찾습니까?
dlga_tavern_traveler_peddler_location_ask:tavern_traveler_peddler_location_ask_2|숫자의 피네아스(엘릭서)
dlga_tavern_traveler_peddler_location_ask:tavern_traveler_peddler_location_ask_2.1|형제 란달프(광산지도)
dlga_tavern_traveler_peddler_location_ask:tavern_traveler_pretalk|아무것도 아니오.
dlga_tavern_traveler_peddler_location_ask_2:tavern_traveler_peddler_location_ask_money|{s15}가 어디에있는지는 50디나르를 받고 말해드리겠습니다 
dlga_tavern_traveler_peddler_location_ask_money:tavern_traveler_peddler_location_tell|여기 50 디나르. 이제 알려줘. 
dlga_tavern_traveler_peddler_location_ask_money:tavern_traveler_pretalk|돈이 아까워.
dlga_tavern_traveler_peddler_location_tell:tavern_traveler_pretalk|{s15} is currently at {s16}.
dlga_tavern_traveler_talk:traveler_snakes|요즘 사교도가 이상하다는 소릴 들은게 있는가? 
dlga_traveler_snakes:tavern_traveler_pretalk|저는 사교도에 대한 소문을 들은적이 없습니다. 아무도 그런 소릴 하는걸 못 들었어요. 
dlga_traveler_snakes:traveler_snakes_pay|제발 소리를 낮춰요.... 돈을 조금만 준다면 흥미로운 사실을 알려드리죠. 100 디나르만 준다면 말해드리죠. 그만한 값은 할겁니다.
dlga_traveler_snakes_pay:traveler_snakes_quest|더 가치 있을거요. 여기 100디나르.
dlga_traveler_snakes_pay:tavern_traveler_pretalk|미안하지만, 내겐 필요없어. 
dlga_traveler_snakes_quest:close_window|가까이와서 이 신기한 이야기를 잘 들으세요.^일주일전에 내 사촌이 {s8}근처에서 여행을 하다 겪은일입니다. 그쪽 길이 원래 안전해서 거길 지나가는데. 길옆 작은나무에서 작은 규모의 사교도 부대가 갑자기 나타났고, 평소 습관대로 으르렁거리며 쉭쉭 거리는 소리를 내고 있었죠. ^그는 재빨리 그들의 시야 밖으로 숨었고, "기사단장"과 "숨겨진 요새"에 대해 재잘거리고 다니는 소수의 추종자들을 파악할 수 있었습니다. 그 뒤론, 차마 입이 떨려서 제대로 말도 못꺼낼 지경이라서, 이쯤만해도 충분히 도움이 되었으리라 생각합니다. 아마도 기사단과 관련된 거겠죠?^ 어쨌든, 그다지 좋은 소식은 아닌것 같고 당신이 이들을 멈춰주면 좋겠군요.
dlga_tavern_traveler_talk:traveler_cape_1|더 필요한 건 없으세요?
dlga_traveler_cape_1:traveler_cape_2|{s59}
dlga_traveler_cape_2:traveler_cape_3|좋아.
dlga_traveler_cape_2:close_window|다음에.
dlga_traveler_cape_3:close_window|고마워.
dlga_tavern_traveler_talk:close_window|잘 가시오.
dlga_start:tavern_traveler_answer|안녕하세요. 제가 듣기에는 당신은 제 {s17}로의 여행을 듣고 싶어하는거 같군요. 100 디나르에 내가 알고 있는 모든 것을 말씀 드리지요.
dlga_tavern_traveler_answer:tavern_traveler_continue|여기 100 디나르가 있소. 당신이 뭘 알고 있는지 말해주시오.
dlga_tavern_traveler_answer:close_window|미안하네, 친구. 난 관심없네.
dlga_tavern_traveler_continue:close_window|그럼, 내가 말할 수 있는 모든 것을 말했군요. 안녕히...
dlga_start:bookseller_talk|안녕하십니까? {reg63?나리:부인}.^저는 책을 팔고 있습니다. 한번 구경하시지 않으시겠습니까?
dlga_bookseller_talk:bookseller_buy|{reg63?좋소:좋아요}. 어떤 책들이 있는지 {reg63?보여주시오:보여줘요}.
dlga_bookseller_talk:bookseller_3_rumors|당신의 여행에서 어떤 소식을 공유할 수 {reg63?있소:있나요}?
dlga_bookseller_talk:bookseller_special|당신만 알고 있는 뭔가 특별한 것은 {reg63?없소:없나요}?
